2.996184215646593e-20,4.376416711953648e-21,4.460397815166504e-21,2.1839684340992893e-21,5.025839926762066e-22,2.5424206246373736e-22,4.67457772422715e-22,4.1809844092671614e-22,1.2321953685359502e-22,1.6351795096371774e-22,8.09208885143492e-23,1.2138931455216674e-22,4.725214140626021e-24,3.371025236743232e-23,5.343881958261025e-23,4.554164581447616e-23,3.360908329778294e-23,1.8880902110896708e-23,3.196523557436752e-23,2.4477926242248872e-23
4.565629611163148e-21,9.96943558577918e-21,1.4121494021996292e-21,2.339619542061316e-22,8.20348258208792e-22,6.793708557807633e-22,2.8178239839416983e-22,3.2578435872262103e-22,-4.35485951879317e-23,1.0780033300754545e-22,-1.55884175956801e-23,1.1923024288824893e-22,3.2633510158698454e-23,2.680042486483106e-23,1.6576961128309376e-23,4.397123047297587e-23,6.69156571091981e-23,2.1484958045658936e-23,2.3760962795995948e-23,4.2937988968746075e-24
2.3085608372234715e-20,6.973905237602858e-21,4.590558308467208e-21,2.4741732074278993e-21,3.8307438746545435e-22,9.683240859045589e-22,1.9117960995992306e-23,1.5434848136109751e-22,2.338725582629306e-22,1.8258482856359517e-22,1.6353870359338942e-22,1.5106637316071674e-22,1.1137617073558676e-22,9.004326561117601e-23,5.612149605670553e-23,4.1122532961507243e-23,5.747241243052472e-23,4.1109363023446376e-23,2.2507224601504676e-23,3.575877636944528e-23
3.422996206865604e-20,-1.5343408857064124e-21,4.804904238565227e-21,2.0122260563610766e-21,4.1374996683243736e-22,3.446596735870677e-22,3.1954579897209183e-22,4.10084733161195e-22,1.0768699172241558e-22,2.0545422646177368e-22,1.0852188597766808e-22,7.626431768725253e-23,1.1796433247827716e-22,-6.648025097512521e-24,2.6770094098387857e-23,8.864445855349914e-23,2.0752230582636185e-23,2.7176366733113977e-23,4.02431402791703e-23,3.654558039632401e-23
4.882755334244298e-21,2.8862118804904884e-21,7.40504910081241e-22,3.0997404762506696e-22,4.604146491833764e-22,-3.7723810945932977e-22,7.574582121668654e-22,4.2277895709574166e-22,3.7284493739345046e-23,2.0157188835704312e-22,3.544229876695233e-23,1.8046486762482782e-22,6.055697155999249e-23,7.89797194619839e-23,1.0435380012591992e-22,2.3935364703044392e-23,6.468913939884738e-23,4.1427037893035766e-23,1.8223203385917682e-23,2.7678021646523344e-23
4.144293760007652e-21,4.901349690430112e-21,8.408327000508573e-22,1.4688008884910266e-21,7.190498837129932e-22,4.901068731751481e-22,5.356796479341317e-22,5.208590776363034e-23,3.9820784356448635e-22,3.2538526969047356e-22,1.9728247943952213e-22,4.444095826381344e-23,5.296230727822617e-23,1.0610101190866153e-22,3.0767369844376895e-23,6.779046026766535e-23,3.108145291267695e-23,3.1960646050497826e-23,4.025631021723117e-23,4.5781897411828933e-23
1.2786787048306815e-20,2.3792602574464596e-21,1.767076838405787e-21,8.081393265373367e-23,4.880763081795817e-22,-2.2867482270824197e-22,4.783576920687267e-22,2.1816441395760625e-22,1.1299647220610547e-22,1.9861862951915185e-23,1.3981685152254392e-22,9.356402905278098e-23,1.5370834255353298e-22,1.3181192371573002e-22,1.1378986120201465e-22,4.400914393102988e-23,3.547941404694205e-23,-7.961826191341985e-24,7.300934754105778e-24,3.6338054099607325e-23
1.0149453473688003e-20,5.3292242162883135e-21,8.89106509379415e-22,1.096556181001926e-21,4.736197070790719e-22,-7.906432633679917e-23,2.6912648700670932e-22,2.200289579157992e-22,3.125346028553251e-22,1.0587353116033747e-22,6.47322410143193e-24,-1.0733898608638297e-23,7.553637929261555e-23,6.12338265585146e-23,3.814413151459069e-23,2.123552740056677e-23,2.183934910620589e-23,3.445136070013017e-23,4.4353158676741e-23,1.9616024108112346e-23
8.291243856613277e-21,2.032199664241993e-21,2.23091407512886e-21,1.4911754159893424e-21,6.653612343962585e-22,5.064918724789945e-23,2.9065175304461516e-22,6.788344801215571e-23,1.5062258615696877e-22,4.328679278284296e-23,3.0283354666188447e-22,1.675008595045495e-22,2.418319899200797e-23,6.363474617591376e-23,8.600368642777934e-23,3.776100604372912e-23,9.707242073438936e-23,5.0881856153641425e-23,3.6742530833688785e-23,3.68464935265632e-23
4.500038530551647e-21,7.576484978173934e-21,1.400349137697093e-21,1.6907071612140477e-21,1.4990678006890907e-21,4.381167467792331e-22,1.8012644012556678e-22,3.1139161186725474e-22,3.547805714423275e-22,2.139468410658718e-22,8.995626420216787e-23,5.744647164343513e-23,7.159976507951293e-23,1.4906853346578653e-22,3.673853994336731e-23,6.55200427637784e-23,7.399908834078351e-24,3.9885356961850097e-23,4.097407184154839e-23,3.761693490312389e-23
