0.02681872977879972,0.019742468934715006,0.017240839381996848,0.016001354572961857,0.015052088866664566,0.014115948299433793,0.01314431596294427,0.01215659333784234,0.011184253571578939,0.01025326070541536,0.009380437854674708,0.008574489264837734,0.007838150091896813,0.007170221858525245,0.00656715126568321,0.006024141370563942,0.005535884799071668,0.00509702133306693,0.00470240612549988,0.004347253172735018
0.024432814659518222,0.01801412181885345,0.015522302587557702,0.014332062282633793,0.01355699982298278,0.012876386872343593,0.012184674557255786,0.011462886347259714,0.010723274318630904,0.009985464319554006,0.00926713574370896,0.008581234468297531,0.007935895517061626,0.007335308310810076,0.006780758547157868,0.006271552951668209,0.005805744648004919,0.005380663526676508,0.004993285285664324,0.00464047751340382
0.02242764084577037,0.01665123556172371,0.014204599880872268,0.013018527575128815,0.012309526063411343,0.011761151281685872,0.011242824898181148,0.010708379625373316,0.010150211812068943,0.00957641578091292,0.00899955751729936,0.008431618007111964,0.007882109057423196,0.007357713843091251,0.006862579391879203,0.006398823438276497,0.005967053145641392,0.005566814457838907,0.005196949813398609,0.004855868148283711
0.02071789465996405,0.015536762481746135,0.013162559485709461,0.01197401994419882,0.01128527459055719,0.010800286816845008,0.010382682013689477,0.009971740824609773,0.009545309077833122,0.0091004190997249,0.008642615879806408,0.008180223952629398,0.007721488974371122,0.007273342552130386,0.0068410336128368904,0.006428184481853199,0.006037025544537446,0.005668679317580603,0.005323431772271937,0.005000965419018044
0.019242791171487618,0.014598421375942977,0.012315227103734913,0.011129074430956397,0.010443174192464062,0.009985708009790043,0.009623628620844212,0.009290429823036742,0.008955169030631378,0.008606487063748681,0.008243386908189116,0.007869783495277132,0.007491374296232934,0.007113954371396555,0.006742605605604242,0.006381390709249773,0.006033320065250627,0.005700451585836949,0.00538404317677057,0.005084714318482123
0.017957558634448794,0.013790019562114189,0.011609204862407862,0.010432887330833,0.009744822900419108,0.00929722993944668,0.008964018321828663,0.008677920226876835,0.008403575765985162,0.0081241172250728,0.007833431099068791,0.007531370386337434,0.007220771403034507,0.006905649314966233,0.006590165858898806,0.006278090141088016,0.005972562014278928,0.0056760315682279775,0.00539029365676821,0.005116567488673491
0.016828284574295915,0.01308101338337074,0.011008415751582505,0.009849074283026749,0.00915901049422513,0.008713268171683188,0.008393809501972422,0.008135142586502787,0.007900321798444276,0.00766930275824465,0.0074324012599255584,0.007186209693920665,0.006930938246842844,0.006668688372828405,0.006402363515067743,0.006135014525797445,0.005869474814917841,0.005608182148675536,0.005353115572210735,0.005105799307296386
0.015828703523720525,0.012450497255905689,0.010487894214140349,0.009351508586534999,0.008661577334416514,0.008214602198253746,0.007900671541060987,0.007657190391652772,0.007447283285173381,0.0072493755520365855,0.007051524937595204,0.006847938875872082,0.006636672503518326,0.00641807046668204,0.006193720670306165,0.005965770694110262,0.005736499862904053,0.0055080678005086335,0.005282381287773058,0.005061037579911226
0.014938109546144229,0.011883669292982436,0.010029970816178839,0.008921213390986475,0.008234112484323076,0.007785279490473051,0.007472658776215985,0.0072369475020624885,0.0070422247451746665,0.006866450904747627,0.006696413972617313,0.006524709037812118,0.006347755246449461,0.006164428334390635,0.0059751061128317335,0.005781009467631061,0.005583758842429959,0.0053850868255154215,0.005186661706507373,0.004989987924227923
0.014139942473433115,0.011369705696165544,0.009621876782567889,0.00854420575856846,0.00786260282873394,0.0074124540689469425,0.007099209211889771,0.006866917449891046,0.006681035608896982,0.006519701412738904,0.006369122084801674,0.006220891838041561,0.006070266173649481,0.005914971640968436,0.0057543579602245196,0.005588791155384738,0.005419224538790808,0.005246902520696669,0.005073162889093441,0.004899310854730831
