1.3838747424500456e-21,4.2231665236090206e-21,1.0513984588363757e-20,-9.982512935184588e-21,2.2558632057913655e-20,9.464935965748666e-21,7.257724586417108e-21,7.469822847086072e-21,8.59876590122483e-21,1.5088196210074206e-20,1.5799890084746654e-20,1.8910868908142597e-20,1.3370976766276536e-20,9.856030446404156e-21,1.0451458511519149e-20,-4.2654635755921376e-21,1.9116224160524398e-20,6.196824615903366e-21,1.5085744207060692e-20,2.1088656251311986e-20
2.0422324432389546e-20,-8.042569884326062e-22,-1.1027883553279409e-21,6.51599367482911e-21,4.421574434119198e-21,2.1916207268372975e-20,1.7429654754395657e-22,6.638798159089272e-21,6.3523224736770476e-21,9.57813677153923e-21,1.4116590015969265e-20,7.462466838045531e-21,-3.4287175472304706e-21,6.365399823082456e-21,1.4959874719033636e-20,7.607748016596238e-21,6.656370847352789e-21,6.847831415991343e-21,6.7182839234440186e-21,-9.685820570549388e-21
1.5549785777368223e-21,1.703733427223341e-20,-1.3806615968344197e-20,-1.1291473877232168e-21,9.810464057069687e-21,3.0809417864803953e-21,9.289004749529034e-22,1.4600043276800452e-20,-3.0396664024195756e-21,1.5926168239942628e-20,2.8081973179438495e-20,-1.6081053096962932e-20,-4.368652035744187e-21,1.7777839182314652e-20,1.305282937527309e-21,1.5964174286652097e-20,4.6015923220280206e-21,2.1344686232639745e-21,1.0975574155657776e-20,6.864791103501482e-21
1.0949623790431418e-20,3.0813504536493143e-22,5.682108316649876e-21,1.0052803688238658e-20,5.17004835399436e-21,9.67723856000209e-22,6.423021893900036e-21,7.424665124920522e-21,1.5346678194415477e-20,1.8282134468760705e-20,6.6367548232446765e-21,1.0744677205218536e-20,4.7666938582713e-21,1.7674446388578142e-20,-1.716810776628749e-21,7.321680998352932e-21,1.767076838405787e-20,-1.9489337285747454e-21,1.1304959893806496e-20,5.503929431001189e-21
2.056454060717336e-20,2.0367971698923317e-20,1.1469652762880855e-20,9.616347151833157e-21,2.4835112522376986e-20,2.242111555557241e-20,2.329402862838341e-20,1.577700472328719e-20,1.6858746719415802e-20,-3.986139565635996e-21,2.2625857807200834e-20,1.3213435572658259e-20,1.2820297756158174e-20,2.083998227902477e-20,1.7211835153361826e-20,1.073078252147529e-20,1.5927802908618306e-20,6.815342376062282e-21,-1.1749181106421456e-21,-5.2096890693795035e-21
2.2315270758822387e-20,1.7888996652260622e-20,7.915065727623332e-21,8.565663860542391e-22,-5.600783550034993e-21,2.1692870660558738e-20,7.785926902244925e-21,1.8566566818328336e-20,1.5401848262219543e-20,1.0738138530515833e-20,3.7270445805413454e-21,1.8658108264166193e-20,1.0647005751846894e-20,3.2051766058317734e-21,1.424164216965848e-20,1.4467635114070693e-20,8.023362527386868e-21,-8.001294500265242e-21,2.079870689496395e-20,1.768302839912544e-21
-2.1156699334937003e-21,1.817751567351744e-21,1.6309498044388657e-20,3.8831554390684065e-21,1.008018438855623e-20,6.013128723474272e-21,8.427534357447765e-21,6.977583242123129e-21,1.567075125936825e-20,1.40785839692598e-20,9.141067234380353e-21,1.0635154403948243e-20,9.061785803610065e-21,-1.267358624251625e-20,8.574654538258609e-21,1.782360990523358e-20,9.40588355983987e-21,1.5176263984976252e-20,6.183134265744579e-21,-2.4054149562572763e-21
9.560359749691254e-21,7.094462052433965e-21,1.5507284391800645e-20,3.2400767820574567e-20,1.9665064168382625e-21,1.8309923836247197e-20,1.9681410855139385e-20,1.2006641422840432e-21,2.5991231943248855e-21,-1.960131209003126e-20,7.753233528731405e-21,3.346493712843966e-20,2.7934035664289815e-20,2.3702695797302415e-22,1.8924559258301385e-20,7.056864672893417e-21,9.124720547623593e-21,9.810464057069687e-21,1.7941306049882252e-20,-7.797369582974657e-21
1.1421021369779493e-20,1.4902456981800517e-20,3.214249016981775e-20,1.161595560935386e-20,2.5877622470289374e-20,1.796255674266604e-20,4.2118055763130717e-20,1.5463965671895233e-21,-7.008641946960974e-21,7.848044311920613e-21,3.35883546134532e-20,6.009042051785082e-21,2.4677775662343168e-20,2.0257631563315185e-20,-1.3813767643800282e-20,-2.8230728028925018e-21,2.8066443827019574e-20,1.9705930885274527e-20,-1.8706330990098634e-20,-1.8962156637841933e-22
1.537814556642224e-20,-6.69723756424469e-21,1.3045473366232547e-20,-5.8243244914336906e-21,1.4454557764665283e-20,5.09607959642002e-21,5.2018426597362587e-20,-4.18638647840631e-21,1.89098472402203e-20,4.0629689933927694e-21,8.814950833582985e-21,5.002086147568648e-20,-7.468801179163776e-21,9.147605909083056e-21,6.72175759437983e-21,4.003467053598162e-20,4.784675213703736e-21,-1.5931480913138577e-20,-4.555821599109092e-21,4.493704189433403e-21
5.516189446068759e-21,1.6474190913463018e-20,6.207654295879719e-21,2.620046953373539e-20,2.830510545366828e-20,1.1208923109110529e-20,-9.771232008853462e-21,3.0527437518249835e-21,2.202552573605881e-20,3.360878797189915e-21,-5.284066494122763e-21,-3.350253450798021e-21,-8.447967715893716e-21,2.9276098647019836e-20,1.7960104739652526e-20,5.80389113298774e-21,2.372721582743756e-21,3.1413427940466245e-20,-2.5544967394789302e-20,2.3408455435680733e-21
6.237895666379726e-21,1.711007702830099e-20,-3.179430574189876e-22,4.6220256804739714e-21,3.149761337726356e-20,3.426837678253443e-20,1.281825442031358e-20,1.3126389465678511e-20,1.5790899407030437e-20,-1.1308637898326767e-20,-2.41129976348971e-20,4.3124194333009316e-20,-7.55380395029893e-21,5.596369944610668e-20,1.0493755563502266e-20,2.1595607874356014e-20,1.2087557522286395e-20,4.745443165487512e-21,-9.975565593312965e-21,-4.024554279514383e-21
5.380511945987649e-21,-4.496973526784755e-21,1.8269057119355298e-20,3.852015000796778e-20,-4.1716744603252255e-21,-1.4066323954192228e-21,4.156063374472519e-20,7.870112339042241e-21,1.775331915217951e-20,1.3428803170678577e-20,1.1252241829015943e-20,1.2864842477570346e-20,5.968992669231019e-21,1.78563032787471e-20,2.3571922303248333e-21,-6.555021389460875e-22,3.535706612053466e-20,2.782533019735736e-20,2.0556775930963898e-20,-7.781022896217897e-22
6.443046585177067e-21,1.9509770644193404e-21,1.4695671394327498e-21,3.183272045577715e-20,5.413205319501169e-21,5.706628346785016e-21,7.59467066719083e-21,6.3441491302986676e-21,8.189690065136904e-21,2.063115335570716e-20,1.6972764859544207e-20,2.3061088342099576e-20,-2.0089260689720556e-20,4.373065641168512e-20,2.925403061989821e-20,1.0577123665961743e-20,1.113863235605646e-20,-7.789196239596277e-22,2.7099537305357204e-20,2.1364302256747856e-20
3.5840110714196926e-21,1.8470938700801287e-20,-8.679273333501874e-21,2.1692870660558738e-20,-1.760865097438218e-20,-1.2063037492151255e-20,3.759411020319731e-20,3.7352179239197256e-22,2.336840605312667e-20,-6.464297277960855e-21,-4.0654209964062836e-21,1.0044221677691359e-20,7.969827128258478e-21,6.926908513177172e-21,5.765639885976921e-20,1.752283086890919e-20,2.3428071459788843e-20,1.2437376618881064e-20,1.2764310354016271e-20,-7.020901962028543e-22
2.7495127124870804e-21,6.275493045920274e-21,-4.164318451284683e-21,1.1786778485962006e-20,-2.5544967394789302e-20,-1.2581227462340556e-20,2.285266808595088e-21,2.1296463506707302e-20,2.6488988554992208e-20,2.141334231701814e-20,2.0443166458004416e-20,2.1159151337950515e-20,8.631050607569432e-21,2.550900468392443e-21,2.1308723521774873e-20,8.871346902893807e-21,-3.6044444298656435e-22,5.121662161194349e-20,-1.630418537119271e-20,2.2967094893248205e-20
8.469218408677505e-21,-2.0229024861490855e-21,8.952263002339771e-21,-2.7617727275546504e-21,-1.1491720790002483e-21,-1.0667030443123925e-20,1.6645831124409e-20,2.6959773133586903e-20,1.3791699616678654e-20,-1.6428420190544089e-21,1.7651969694287596e-20,-6.3621304857311035e-21,1.5807246093787197e-20,1.1858703907691751e-20,-1.3780256935948923e-21,3.1492709371236534e-20,-1.1803125172718766e-20,1.1333975262799745e-20,1.4971113066178908e-20,7.951845772826041e-21
2.7911967637168192e-21,4.5811589635820705e-21,-1.669078451299009e-20,8.693985351582959e-21,5.90687525955533e-21,3.972653549061669e-20,-6.671082865433873e-21,2.1244154109085668e-20,-1.3053646709610927e-20,-3.5717510563521226e-21,-1.3165621513894736e-20,4.550672392780713e-20,5.249248051330864e-20,1.1046273575880764e-20,2.5002257394464858e-20,1.3552220655692116e-20,3.529249670784546e-21,7.28163161579887e-21,5.534170801501195e-21,1.7262918549476702e-20
-1.9681410855139387e-21,1.69662261848415e-20,2.0390039726044944e-20,5.4924867502714566e-21,8.54523050209644e-21,7.650249402163815e-21,8.64412795697484e-21,2.425194447232956e-20,2.6770151567208486e-20,-4.546830921392874e-21,5.8218724884201765e-21,1.927274368622038e-21,9.310255442312822e-21,-6.025388738541842e-21,-3.65446529134133e-20,-4.388268059852299e-21,1.4728364767841019e-21,3.68478839527512e-20,4.525416761741518e-20,3.305054861915579e-20
4.0547956500143894e-21,1.3129658803029863e-20,1.636221610917921e-20,2.6797123600357138e-20,2.2689201218383277e-21,-1.068991580458339e-20,1.9897187120328622e-20,-1.4701392734692365e-20,8.220748769974749e-21,5.718071027514749e-21,4.448750800852312e-21,2.046196514777469e-20,2.5353711159735204e-21,-1.0968626813786153e-20,-1.0815785292610444e-20,2.2571505073734604e-20,8.916300291474898e-21,1.5799890084746654e-20,-4.233791870000915e-21,-2.321066052592393e-20
