X,Y,Z,Bz[T]
-0.07,-0.013724897196206086,-0.010626960429562913,0.008622822550104029
-0.07,-0.008669507481350286,-0.013587959256894093,0.008427555299710553
-0.06573883553720465,-0.007325988782883851,-0.010573062513573149,0.008448589888152178
-0.06589326287504473,-0.014530557289559456,-0.012392078095525729,0.008615563084149033
-0.07,-0.013740064083450262,-0.003898305068785784,0.008668703146721687
-0.06537832345931008,-0.012949441443851047,-0.006722060034075406,0.008619628225995839
-0.07,-0.019426565701124193,-0.007492566161483137,0.008812336908879077
-0.07,-0.019881862113788826,-0.014304553285674482,0.008852016094503295
-0.06349461707318194,-0.025,-0.013876745410644131,0.009127882368818757
-0.07,-0.025,-0.010698522756764514,0.00905545906076717
-0.061954201675457954,-0.020227300670914244,-0.011757581271859737,0.008834145517466249
-0.05878308175970215,-0.025,-0.008561791734868408,0.008945350984812805
-0.055661381456764726,-0.025,-0.013568224486134955,0.009081634915264614
-0.07,-0.025000000000000005,-0.01784768369119687,0.009226498528287684
-0.07,-0.020548992527677945,-0.020248060230897987,0.008845260622336147
-0.06467017971095779,-0.025,-0.020298387086723213,0.009253858275359643
-0.06297590750200317,-0.018310782002529395,-0.01764899905847413,0.00870145970489814
-0.07,-0.01428816972954168,-0.018569231752023622,0.008483518187497367
-0.07,-0.0031348766485735247,-0.013102304809854776,0.008352320257378264
-0.07,-0.0067045122435313645,-0.018889088390669106,0.008195383485769156
-0.06336203323197058,-0.0034683491755353015,-0.016523963045949528,0.008215706735476872
-0.06256115369134274,-0.009968025650021093,-0.01921125427800981,0.008250678144756062
-0.07,0.0032744765614239404,-0.013132159997467134,0.008352300324827712
-0.07,-1.1941581356466127E-5,-0.019014759226452106,0.008111121545520733
-0.06583889554021875,0.006344783624535838,-0.015560894058546772,0.008294333417701184
-0.06197889615897167,0.001479145359987833,-0.011430251328909164,0.008354387564868433
-0.07,-2.815125271707977E-4,-0.007064368395633645,0.008468685238357924
-0.06537832345931008,-0.01574864729184721,-0.001667146151677513,0.008694917581771834
-0.07,0.01034827019017185,-0.013799842123390652,0.008464223227416983
-0.06529787954298638,0.00838745504284141,-0.010068190867629724,0.008478069813548313
-0.06602347915778434,0.014506160669188802,-0.013173741062149495,0.008604556668748469
-0.07,0.01365189295449011,-0.008604795752195672,0.008642448289365402
-0.07,0.007226927250297201,-0.0066353508049198096,0.008530492776605548
-0.07,0.003047605669365506,-0.0020417507985341157,0.00852436085505709
-0.07,-0.0025655138160814994,-6.997056650966983E-5,0.008524595030491633
-0.06303672528034959,5.342835200038028E-5,-0.002139049791089234,0.008486780593720017
-0.06529787954298638,0.0030725636841700847,-0.006700454003751222,0.00846445191582392
-0.07,0.002963022503815683,0.0021856996821532915,0.008523885962059477
-0.055936903126003606,-0.018625493857122054,-0.007279699511699249,0.008737555208087281
-0.04862919721408365,-0.025,-0.013233895317571305,0.00906324954495508
-0.04898138655116107,-0.017852624772591943,-0.014041765524174122,0.00868367523003725
-0.0496994616334051,-0.01943849998435653,-0.007661000604853854,0.008740740998359895
-0.07,-0.0069413579506307065,-0.006577272753786384,0.008525497504164824
-0.06220208328859338,-0.004956443588772705,-0.007385539709129592,0.008458809111344324
-0.07,-0.013655905785643185,0.0026414660828398065,0.008670341981207235
-0.07,-0.009079227964421462,-4.368946208937255E-4,0.008590381519522077
-0.07,-0.01932330889219841,-5.171326647671268E-4,0.008786860476160112
-0.06407483586365066,-0.02134600017266028,-0.003920438741234326,0.008808155491822412
-0.06528388047036865,-0.019900273053122215,0.0020104918744115745,0.008779399753411255
-0.06524175733278276,-0.008294348601775439,-0.001080275011930479,0.008559572200510492
-0.0666725678651235,-0.009660550219798803,0.003921310329316429,0.008575265096436628
-0.045025103973381664,-0.019364086648072824,-0.009084747887455738,0.008737101894600145
-0.041689075447003676,-0.025,-0.012949586772635462,0.00902452298483947
-0.06381620195004406,-0.025,-0.006659497383113512,0.008921673054389146
-0.07000000000000002,-0.025000000000000005,-0.0035525158046643144,0.008887693869411413
-0.05843939048446345,-0.025,-0.003002235007051277,0.008838810306101078
-0.06215185393604943,-0.01793891361696904,-0.0064501486966876635,0.008740230583150741
-0.06376291943362936,-0.025,1.1474669981317853E-4,0.008841079742486114
-0.05932817719478264,-0.018586992845748003,4.901114071360268E-4,0.008731650077277869
-0.05226068070801594,-0.025,-0.006679968385675937,0.008880553716549224
-0.05091353731089426,-0.021030967170038644,-0.0017593642596015885,0.008752654466210241
-0.052403691353353585,-0.025,4.1287648131264204E-4,0.008799756573106741
-0.04518724401866275,-0.025,-0.006894112570832701,0.008869073461280812
-0.05894130570095337,-0.025,-0.019837216856698203,0.00922237714097332
-0.05215871295322501,-0.025,-0.019376161707983605,0.009213571369122592
-0.05509265204139381,-0.019117869735773736,-0.01918159075235759,0.008709564183299037
-0.049472758592987186,-0.021156438532826092,-0.019198391145957495,0.008857508495061011
-0.07,-0.025,-0.025,0.009193302104133227
-0.05927493776932107,-0.01858990274949257,-0.025,0.008459498989860618
-0.07,-0.017847683691185483,-0.025000000000000005,0.008430681227542699
-0.0655387157444796,-0.020071354262243005,-0.025000000000000005,0.008625673682263803
-0.06298374834051172,-0.024999999999999998,-0.024999999999999998,0.009157316093106983
-0.04222942458087512,-0.019453872204414822,-0.017891856610412458,0.008731644244786936
-0.045457478074591606,-0.025,-0.018849488540196635,0.009194815833528191
-0.03494895568894263,-0.025,-0.012707477497132497,0.00901386454842019
-0.03845239072608371,-0.025,-0.018852322981269168,0.009169075750696446
-0.03495391673890858,-0.017513948734270306,-0.014595861670613582,0.008633108869000167
-0.027948652663147198,-0.025,-0.012713101788905397,0.009020411786984867
-0.03125875461464123,-0.020689189184010567,-0.01106830111987958,0.00877903419901839
-0.03145048996834178,-0.025,-0.018855153536512223,0.009155041352673726
-0.03321362069901304,-0.020072850671853548,-0.01932654218590951,0.00873854735751475
-0.07,0.01843795311112717,-0.014202372737276888,0.008770154003260425
-0.06492540907729225,-0.01422003028704781,-0.025,0.00816012346951019
-0.058947488234268625,-0.010679597938135096,-0.025,0.007940004327260169
-0.056464376790350664,-0.009947306024965198,-0.01921125427800981,0.008215646008628013
-0.06999999999999999,-0.010698522756750274,-0.024999999999999998,0.007993021747204837
-0.07,-0.00355251580464723,-0.024999999999999998,0.007772923556800055
-0.06436566046406533,-0.00744593363659693,-0.025,0.00784699151632113
-0.06438212277159192,-6.599075573026636E-4,-0.024999999999999998,0.007739724235085218
-0.07,0.007054459612777441,-0.019129320911519254,0.00818969165777718
-0.06386239622554926,0.0015168649516743282,-0.02076198152297477,0.00800514188477332
-0.07,0.003590338556553097,-0.025,0.007779208196895177
-0.05905074246748538,-0.00408024102038082,-0.025,0.007755139060047686
-0.05788740446571327,-0.0021562135639600294,-0.019579418850614976,0.008050760623322478
-0.05394878235105641,-3.745934784924673E-4,-0.025,0.007702748908556542
-0.052568150802998315,-0.0013506622753227573,-0.019579418850614976,0.008028585126557474
-0.0484919322782573,0.0020391711068428048,-0.025000000000000005,0.007707329626518372
-0.05461492698530954,0.0032668709841058184,-0.019579418850614976,0.008052399395230775
-0.06288204381315675,0.017792250075374844,-0.019230540122860514,0.008644971420343858
-0.07,0.01394618622546915,-0.019984877928672685,0.008412097478204773
-0.061677791080437486,0.009415090687647735,-0.01798962811962641,0.008275120756399659
-0.07,0.01994230609146278,-0.020471452126094615,0.008790829691236197
