X,Y,Z,Bz[T]
0.07,0.021934533322278495,0.020966019251760663,0.008663548285815156
0.07000000000000002,0.025,0.017657021474233835,0.008841561028399482
0.06440153307225,0.025,0.020237900647409345,0.008810212304436394
0.07,0.025,0.025,0.00880170828012261
0.05563095220395087,0.025,0.01525260098570827,0.008684139448368133
0.052210213351108634,0.025,0.01956635658114158,0.008702901598417192
0.054761237458337185,0.01952378808402568,0.018399877440261204,0.0084131600939174
0.05890098419509914,0.025,0.019994350052289146,0.008747983954710058
0.05599999999999999,0.025,0.025,0.008667081227465937
0.06290962388594577,0.018630210689029966,0.025,0.008271541993268523
0.06300000000000003,0.025,0.025,0.008743958563541302
0.07,0.017214938245563062,0.025000000000000005,0.00824209852762856
0.07,-0.021380660601091485,0.020942279140890273,0.008629847701313142
0.07,-0.025000000000000005,0.017899912136772212,0.008850067898002667
0.06469886110627782,-0.024999999999999998,0.020561260747526573,0.008797733998417353
0.07,-0.016969562460885906,0.01574449939056123,0.008485490049842496
0.07,0.018438282467793467,0.015932761177261022,0.008558097970911565
0.06333180053452232,0.018981035275909573,0.014409893952921683,0.008506843194180078
0.0627961685487089,0.025,0.01353724133798151,0.008722413129382028
0.07000000000000002,0.025000000000000005,0.009364608241620028,0.008747728038769255
0.04946686570322145,0.025,0.013061868104590202,0.008608241154949538
0.05601494057252354,0.025,0.008540655157783862,0.008580391106008731
0.05666360106904464,0.01952378808402568,0.012887026728582345,0.008466154981472941
0.04264637718730449,0.025,0.012376702645399685,0.00854235563066162
0.035146981837817726,0.025,0.012692893039062382,0.0085160217989504
0.03878830013073101,0.025,0.006528562059408528,0.008440304262609397
0.03921010217207085,0.020751270984947674,0.015354287537218434,0.008391547516790979
0.038523425222377256,0.025,0.01864870917270741,0.008624313456358097
0.045523753783318244,0.025,0.019075271779260668,0.008640100159094636
0.05003194562439209,0.015142119209251792,0.016572766746601717,0.008220523115574465
0.042751629683218446,0.016236662250452234,0.015912135193822605,0.008234298867674874
0.06207479835455799,0.025,0.0046483398939528575,0.00859901884899665
0.05936995949443757,-0.025000000000000005,0.0198303190164045,0.008768461626165503
0.06334549313601322,-0.024999999999999998,0.0131966735988882,0.008728421936306406
0.0588568525372671,-0.017338715330254863,0.01821304554924295,0.008347884540277236
0.055919633504779374,-0.025,0.0141451730881412,0.008665495630831084
0.07000000000000002,-0.025000000000000005,0.009632328284335358,0.008741281139062022
0.07,-0.025,0.025,0.008801450415738345
