X,Y,Z,Bz[T]
0.07,-0.017950333342256087,0.025,0.008799799208296865
0.06501945918552354,-0.0203196889768624,0.025,0.00878896497387963
0.07,-0.019782942301596995,0.019644747943733352,0.009009442388850375
0.07,-0.025,0.025,0.009157535830810186
0.063,-0.024999999999999998,0.024999999999999998,0.008987704703956913
0.06525896365304593,-0.025000000000000005,0.02005791947821977,0.009098440503576574
0.07000000000000002,-0.025000000000000005,0.0176612968345837,0.009217884308310118
0.06651871904750441,0.02139947337515488,0.025,0.008874865976910578
0.07000000000000002,0.01795033334225609,0.025000000000000005,0.008803366729709146
0.07,0.020299392961056657,0.020207169195506025,0.009015535627841229
0.07,0.025,0.025,0.009165734489943497
0.0644359453195536,0.025,0.02026119627137076,0.009078045344684373
0.063,0.025,0.025,0.008989155908644708
0.07,0.025000000000000005,0.01766552214532575,0.009213539530452798
0.06273107355181307,0.017630102129341588,0.025,0.008607439321353235
0.05892855158933677,0.025,0.019980109644896188,0.008959697588048054
0.05599999999999999,0.025,0.025,0.008829248106337654
0.05976503933357492,-0.024999999999999998,0.019108692467063718,0.008986483449636375
0.07,-0.009686684306776902,0.025,0.008542171501564687
0.07,-0.013625911723442734,0.018996492950739977,0.008840489963034439
0.06358021553642716,-0.014047655162154553,0.025,0.00849513478637293
0.07,-0.018977783806563536,0.013278824249416787,0.009053612676503647
0.06186964625132848,-0.016560755952372833,0.019479412643633485,0.008707946100977443
0.05944901458306875,-0.019182711469237584,0.024999999999999998,0.008607166875602609
0.056000000000000015,-0.025000000000000005,0.025000000000000005,0.00884560163151888
0.0643823670592257,-0.025,0.013791558797036578,0.009068256575236865
0.07000000000000002,-0.025,0.009369245655791046,0.00916584950028569
0.07,0.019374247917667925,0.013525132773206466,0.009060682441991834
0.07000000000000002,0.025,0.009373830421625297,0.009165439930191309
0.06284105590249936,0.025,0.013500517344720788,0.009029084481278937
0.0643606944316157,0.016830010554324815,0.01758140208787255,0.008808310276264785
0.07,0.014100756424282414,0.01919351899155476,0.008846258594018483
0.07,0.009686684306776886,0.025,0.008533077453584073
0.06004320327851998,0.007732080756542949,0.025,0.008271747346185795
0.07,0.0053054369426250286,0.01687694252197671,0.008761949165167034
0.07,-3.469446951953614E-18,0.025,0.008440948621257298
0.05882497022628408,0.019180314073796483,0.017467872312567634,0.0087590970547451
0.05577420324086004,0.025,0.015276118487474573,0.008886737759632739
0.053622805791233685,0.016043019698316806,0.025,0.008349658148654012
0.0540691615623067,0.01726818081154111,0.019174680282189133,0.008576091452072467
0.05243996536065321,0.025,0.019485123137486744,0.008830394284700055
0.0515073551058188,0.008268841553748504,0.025,0.00811963916157168
0.0642902779195882,-0.01393880043550808,0.013958825287266977,0.008796788175018963
0.061823005720001406,-0.004461022066728652,0.025000000000000005,0.008262133445716186
0.07,-0.004436786930050597,0.017252180746613506,0.008744640582540953
0.05423527109368865,-0.011345615705558573,0.025,0.00822677456826816
0.06305664181979481,-0.009199911251118367,0.019479412643633485,0.008563038887723504
0.04870963136787917,-0.02066579757010256,0.02074662177316612,0.008581060768843607
0.04584504531403852,-0.025,0.018070900014020078,0.00872679668804748
0.052944222808131325,-0.025,0.01801097030701978,0.008844849261598535
0.04900000000000001,-0.025,0.025,0.008715382197140395
0.052701605963005625,-0.019428931754931003,0.025,0.008494470684350984
0.0574069345297299,-0.020780377976186416,0.018745191475326634,0.008762682295764167
0.04732281175543746,0.012134324937093016,0.025,0.008142911464706882
0.041999999999999996,0.025,0.025,0.00860880061845408
0.048999999999999995,0.024999999999999998,0.024999999999999998,0.008720443172866762
0.04528663625874907,0.01833680639034098,0.025,0.008326380376571454
0.045678123592189174,0.025,0.018977353547422415,0.008724769092111569
0.038884427154041654,0.025,0.018397583627627084,0.008637756608016868
0.04867384538930818,0.021403184887867167,0.020983247131915368,0.008604223858004556
0.049762446304772626,0.025,0.01308947535248963,0.008771607406011109
