X,Y,Z,Bz[T]
0.07,0.025,0.01752268782897893,0.009926050981754378
0.07,0.01965060554318781,0.019621888436743402,0.009621611904754773
0.07,0.025,0.025,0.00984183137464425
0.06442538131567352,0.025,0.02017011246145107,0.009765535926058583
0.06589575657673202,-0.021571614366617836,0.024999999999999998,0.009454349267092894
0.06298701044929857,-0.025000000000000005,0.025000000000000005,0.009646840373548836
0.06478394162974102,-0.025,0.02044071904856478,0.009779393299137918
0.07,-0.025,0.025,0.009846774729846236
0.07000000000000002,-0.01680740750582243,0.025000000000000005,0.00926042101933498
0.07,-0.019242343648621374,0.019559437814765525,0.009605458513206759
0.07,-0.025000000000000005,0.01753497821625596,0.009925352532574903
0.06279512187785566,0.025,0.013347059903670619,0.00969566252815517
0.07,0.019060632507811044,0.012895932179038366,0.009684159899885492
0.07,0.025,0.009219742845763115,0.009829590184654536
0.06300169057246033,0.025,0.025,0.009662358179405738
0.06254139839146299,0.02027776239691903,0.025,0.009282780188258847
0.058839925894744405,0.025,0.019917519308036667,0.009628277323821769
0.05600338114492065,0.025,0.025,0.00949163628645472
0.06999999999999999,0.016824305947336454,0.025000000000000005,0.009258968078403897
0.06144462079112497,-0.017886765882644626,0.024999999999999994,0.00910401323177125
0.0592608365609516,-0.025,0.019838885850073117,0.009653847231784444
0.055978173940090324,-0.025,0.025,0.009479161830144345
0.049005071717380985,0.024999999999999998,0.024999999999999998,0.00934470501120823
0.052765975276807195,0.018226858327416315,0.025,0.008926113993047977
0.052237153916169565,0.025,0.019408376540416626,0.009492155736751152
0.04559941863642284,0.020403951531895094,0.025,0.008933524138028373
0.045485479431595394,0.025,0.019078082141052374,0.009374929207629131
0.04200676228984132,0.024999999999999994,0.024999999999999994,0.009241001727095789
0.053343132372211916,-0.017982469848236128,0.025,0.008931805016109394
0.05135901815709712,-0.025,0.01862368303885823,0.00947123972006397
0.048973488012977,-0.024999999999999998,0.024999999999999998,0.00934794729098545
0.04602796218637074,-0.02038725242490915,0.025,0.008947505588249137
0.04197295084057616,-0.02500000000000001,0.02500000000000001,0.009230925409596987
0.04506870092550283,-0.025,0.019250331222957072,0.009365954826857339
0.06316629678800731,-0.025,0.013285636085871314,0.009697537105919592
0.06026142293565654,0.016230154256717533,0.017561141385955055,0.009247712413402073
0.07,0.012062219657431796,0.01815569496488463,0.00937169269666202
0.05624928842591305,0.020615077128358764,0.018484758963185844,0.009338383264888542
0.05559871517248419,0.025,0.015126614037920767,0.009518529794558037
0.04846054421987003,0.017166575108307127,0.018816180023041532,0.00900865119584044
0.04221977240546032,0.025,0.012491977583304927,0.009249868609642237
0.0384347527426349,0.025,0.018730885129205066,0.009259679471433023
0.0436103960855207,0.018653239246384266,0.01487844365982568,0.009053077332808643
0.04927749965349715,0.025,0.013010888129303863,0.009381001503597622
0.07,-0.01170421798783046,0.018395054730258285,0.00934854449757942
0.06099900660430962,-0.010912912512719058,0.025,0.0087708990985795
0.07000000000000003,-0.006300615357669294,0.025000000000000005,0.008893543112460777
0.05457538972136684,-0.025,0.013631691542086197,0.009494271742216258
0.059979093676056756,-0.018551054496957615,0.015440517942613953,0.00937522829094624
0.07,-0.018473868675030328,0.012972667116265442,0.00966317165187442
0.07,-0.025,0.009227750251109376,0.009828217953695902
0.055876293312637465,0.025,0.00839040144470854,0.00945348835412222
0.0604311140579278,0.01818323971559608,0.009384682184664045,0.009416241277552423
0.0622737124870009,0.025,0.004273400196112963,0.009567570697684762
0.06513071146782828,0.013231556559550923,0.01312501050625083,0.009389068461832184
0.06999999999999999,0.025,-3.469446951953614E-18,0.009764945314904972
0.07,0.017923549673924677,0.004387772021322171,0.009691742538875706
0.07,0.010232958862384317,0.008688879626546603,0.00954023535006795
0.05686394243015855,0.011463723089066222,0.025,0.008718533224853152
0.06072711754453755,-0.002548344279769306,0.025,0.00861967566555742
0.07,0.00633176441446805,0.025,0.008888891156764955
0.07,8.314313330937129E-5,0.015025215447130223,0.009312354850334426
0.060982555544508,0.005716794738876645,0.025,0.008650333849399462
0.061682919976568655,0.00746030851343506,0.01520476346387345,0.009129831657937345
0.04357096523692211,-0.017587446593245477,0.018619588992214855,0.008944497627004245
0.04902105003786368,-0.009270361070555233,0.024999999999999998,0.008464862300316385
0.0409449274082123,-0.025000000000000005,0.014962547312929904,0.009270036020332039
0.03860024294412789,-0.025000000000000005,0.019400339297361395,0.00926204573261153
0.03497464141304015,-0.02500000000000001,0.02500000000000001,0.00913653753957318
0.03959334745308863,-0.016918888442162466,0.025,0.008627332683702244
0.056548017260902715,-0.008894789601943684,0.019672311335012824,0.008874510051191832
0.050341093428761766,0.0021644446701282252,0.025,0.00838215526847024
0.035008452862301656,0.025,0.025,0.00914368180053343
0.03908538672308953,0.018227886388048564,0.025,0.008719360332957485
0.04565570457567521,0.011312191123879586,0.025,0.008488653084824825
0.035419383693857394,0.0201399033844614,0.01714254506273104,0.008976802258851434
0.034881967161981386,0.025,0.012486268189129394,0.009151938722194044
0.03164452676496275,0.025,0.018792731579428422,0.00916732688247999
0.05236891697726787,-0.015241234924118064,0.014344622670025647,0.00911395174223736
0.046606905302942536,-0.025,0.012008907310160345,0.009313593850756972
0.057040278802881074,-0.025,0.007870826754378064,0.009485297389683893
0.05166467305490056,-0.025,0.007699049251353214,0.009361890744638052
0.07,-0.025,-1.6698538211026848E-5,0.00976821970453849
0.06297081469570129,-0.025,0.003985699837352714,0.009580551079168076
0.07,-0.01756860012958892,0.003850735106914832,0.009685455633513062
0.061834082743431606,-0.018551054496957615,0.007513924936253752,0.009467691396696178
0.07,-0.008851584389889132,0.008464500791047248,0.009523445827272483
0.05455363701243074,-0.025,5.654291053350871E-4,0.009372053051570618
0.03919424062275203,0.015279806768922806,0.015492358546033664,0.008871702454795658
0.03876024795117136,0.0201399033844614,0.01094070729660983,0.009046754940217974
0.03832625527959069,0.025,0.0063890560471859936,0.009117571988195983
0.05132166980331722,0.013929198684719162,0.012632360046083065,0.009077297241105058
0.037816410648802624,0.004078355141721134,0.025,0.00820068704415876
0.044207136361369595,0.01136309432307637,0.015535005992951897,0.008843263611872397
0.044176992440730097,0.01875,0.0073238534440366295,0.009103286521627618
0.046519300590233126,0.025,0.0048037946838121355,0.009228091495085007
0.05100525289431867,0.01875,0.005273065374738435,0.009224087882820472
0.05424677186899815,0.025,8.903045757354539E-5,0.009361432663742807
0.07,0.025000000000000005,-0.009219742845763115,0.009827512003592578
0.06113853122869542,0.025,-0.0057672706812337896,0.009549379502457763
0.07,0.017957406456099938,-0.004572559766993545,0.009690080350452795
0.060697350791161925,-0.01210210899391523,0.011042150035154791,0.009267834447512379
0.06305475427689686,-6.921840518000917E-4,0.00864678861323365,0.009268512380024463
0.059602818733347676,0.01818323971559608,-1.724831077881612E-4,0.009409481778259886
0.06999999999999999,-0.025,-0.009254563348760672,0.009828468277504535
0.06281753527907674,-0.025,-0.0040731344821550615,0.009578489542916901
0.07,-0.01736169587232883,-0.004448636387705224,0.009681449824481153
0.06197491842359202,-0.019965423968082208,-0.006801760584978482,0.009496078223644707
0.05806710623799993,0.01136647943119216,0.005422304465657468,0.009264070832016077
0.07,0.009890577479207276,-1.4479542490712996E-4,0.009591473650014164
0.07,5.051277524948817E-4,0.004360270411913975,0.009515215450429753
0.060697350791161925,-0.014930847936164417,-3.796955238269643E-4,0.009395008873057763
0.07,-0.008476581282619461,3.845339671046388E-5,0.009574161908525341
0.06325248605602213,-0.025,-0.013223825646129998,0.00970260939989022
0.07,-0.025000000000000005,-0.017550302899510144,0.009923445991599125
0.07,-0.018610230979678323,-0.013222269648552627,0.009669548351197306
0.04625187585088297,0.025,-0.004155616798356755,0.009219620471802708
0.06253131126470281,0.014633311708868809,-0.00607945255914532,0.009416166102270947
0.06384903537478256,0.025,-0.014157798421845863,0.00970678332534641
0.057978965846659854,0.019816655854434408,-0.006701146623252755,0.009399578917743345
0.05679816266153085,0.025,-0.012982602271422214,0.009538645153927121
0.0534266204286169,0.025,-0.0073228406873601885,0.00939616610597863
0.07,0.018903523318084606,-0.01314660591203883,0.009678466045295049
0.07,0.025000000000000005,-0.017522687828978947,0.00992240371005526
0.053365839953137297,0.0028583973694383223,0.012253831962862265,0.008974621865693049
0.06295398738747164,0.02013940138227141,-0.0176971238989812,0.009475351771835045
0.07,0.019706531712788383,-0.019736281534251186,0.009619650962735336
0.06500885663778566,0.025,-0.020168762249215197,0.009791334174101343
0.05933517993279384,0.025,-0.01959998711446366,0.009647115969744966
0.06494539507647641,-0.025,-0.020442001971258686,0.00977858666090161
0.07,-0.019425444357070686,-0.01969511352547578,0.009609167998625016
0.07,-0.025,-0.025,0.009846326219072674
0.07,0.025,-0.025,0.009842790366630022
0.027976331985504137,-0.025000000000000005,0.025000000000000005,0.00907668633623099
0.030930590969824943,-0.016584391221511022,0.025,0.008504710730644306
0.032025077330099766,-0.025,0.019445216920317025,0.009179126061514725
0.020978022557968115,-0.025,0.025,0.009017500075806269
0.024505909185217892,-0.025,0.01881578055858383,0.00911094479721194
0.02440450185599924,-0.018981403255168124,0.025000000000000005,0.008599812620062439
0.03680685541051183,-0.01736245993887015,0.018412660012944268,0.008837753892181228
0.03543931482222454,-0.025,0.013947878747025348,0.009174245534120282
0.03811352336684655,-0.0070324977469111705,0.025,0.00823147185304427
0.04151015927050215,-0.016618147711110295,0.01222289052255577,0.00897424906550606
0.03973212678389865,-0.025000000000000005,0.008528941498676968,0.009160446666247263
0.04207322954834138,-0.010174893186490952,0.017988846761472645,0.008691005591269473
0.04455311164359413,-0.0034308979308194367,0.010977693522945284,0.0088289324554136
0.045246372872650216,-0.025,0.0031709446498058113,0.009197491938863408
0.042902482419099996,-0.017209729139379636,0.004480485224216254,0.009052781053755326
0.04027962357782096,0.025,2.621007806609191E-4,0.009109863306840769
0.028010143434761988,0.024999999999999994,0.024999999999999994,0.009070592437916506
0.030830420461630207,0.01739838778360102,0.024999999999999998,0.008557585191162842
0.021011834007222327,0.024999999999999994,0.024999999999999994,0.009022328962690252
0.02413307348194738,0.01961701339271775,0.025,0.008639273051825928
0.02448210829589116,0.025,0.01885648722962862,0.009110906527870949
0.03995372850286916,0.00555961353784561,0.012253831962862265,0.008751446286241043
0.03415833264397172,0.01111922707569122,0.025,0.008341511574345147
0.030802998815449432,0.025,0.006353120355995064,0.009031516038943302
0.028186695959424357,0.025,0.012971196908936479,0.009081068126494405
