X,Y,Z,Bz[T]
0.025,0.025,0.0035714285714285657,0.007638491392883416
0.018870086025227252,0.025,-1.6168630361199435E-5,0.007621165243135622
0.025,0.02006097553257915,-1.845707666569222E-4,0.007580446207501695
0.01924032905994371,0.025,0.00696964903855108,0.00764847868862421
0.025,0.025,-0.0035714285714285765,0.007638920730767637
0.02500000000000001,0.02500000000000001,0.010714285714285711,0.007694084653060662
0.025,0.01727569003420021,0.007068606519067872,0.007545604764714653
0.012930414193928624,0.025,0.003485685813326155,0.007623713390406804
0.010831837806235459,0.020651482090488223,0.0012350799793912984,0.00756944318070994
0.007644517528911888,0.025,0.007058693223257905,0.007640340113504554
0.007120032946663203,0.025,-4.510364879202304E-5,0.007608081418314032
0.0197098728988193,0.025,0.013858525291972283,0.007721221065958908
0.025,0.01880143760426639,0.013830219503221011,0.007556125350092916
0.025,0.025,0.01785714285714285,0.007761800958371624
0.02026174136373618,0.025,0.01952184233503535,0.007763444703508293
0.025,0.020156786537343714,0.020344531997021957,0.007560003069707487
0.017610457810519106,0.018775718802133197,0.010487206237865102,0.007556358942484309
0.013976624145112124,0.025,0.01064750883356972,0.007688193029200434
0.024999999999999998,0.009384721449703804,0.011516349901550073,0.007404337434741027
0.025,0.025,0.025,0.007747812539260184
0.015732603548482153,0.016280487766289577,0.00172815317239587,0.0075236735381773385
0.025,0.00946940571243865,-7.019629508343492E-4,0.007467417653487028
0.013129669368207038,0.025,-0.0032122482603432756,0.007619902485976968
0.018837212369802694,0.025,-0.006737899241728969,0.007651130759084342
0.017395169037551488,0.019646143669383685,-0.003145878643409358,0.007565565770785065
0.025,0.01763366735836619,-0.007162928743892781,0.007552547722002874
0.013544917317387661,0.025,-0.008768009225818524,0.0076590937490400605
0.024999999999999998,0.024999999999999998,-0.010714285714285718,0.007696755004507533
0.007670012955880762,0.025,-0.007396042774543289,0.007645126215281732
0.008716226053605631,0.019266080946058736,-0.004423293181971489,0.007555139707308231
7.769047762405598E-4,0.025,-0.004969915141731297,0.007627508157000426
-0.005441062083301057,0.025,-0.0012175160274434,0.007607499417208926
1.5629299778361846E-4,0.025,0.0037960684095711683,0.007618994912249142
-1.0808807133617522E-4,0.017755755227372546,-8.223685379724992E-4,0.007532116168841486
-0.006129313539344225,0.0199705655494104,0.0034029705963525376,0.0075617898618711155
-0.008489594911280091,0.025,0.005522728189039629,0.007629610858270363
0.025,-0.009626287624359776,0.011058242712897355,0.007417470775028599
0.025,-0.011392554269469925,-8.114396336188143E-4,0.007484851877198919
0.013749281072350366,-0.014169132450996713,0.004525681909631695,0.007493867721294283
0.025,-7.599113442061482E-4,0.004659546232833128,0.0074154619299682
0.025,-0.017876799641928114,0.006963740706121624,0.007556356332208672
0.025,-0.018921915446979208,0.013840289228923768,0.007561093488539135
0.01777831969716422,-0.019161698714098858,0.01016647982461274,0.007562952321409127
0.014116301774241074,0.008101706517894571,0.005838664855833082,0.007422875710190484
0.010220915621038214,0.01875,0.007144192972509192,0.007550910651019946
0.008612777758150681,0.025,0.013307449899203884,0.007701482978367384
0.025,-0.014146794856395436,0.018959552854903396,0.007386780234670533
0.015221948573851465,-0.01332339742819772,0.013624003977034498,0.007426292292607294
0.003454633519383107,0.019300752235004454,0.008269568845937077,0.007556837337785814
0.002910005099860429,0.025,0.012450442373900071,0.007687358874035458
-0.0049026442814940055,0.01875,0.009968961587204637,0.007547459374757404
-0.004361391415285069,0.025,0.011649468075243676,0.007688846822161051
-0.010887794295405873,0.025,0.012780841788760036,0.007700749255735964
0.0026350871199204823,0.02184204064403284,0.01604016206570445,0.0076216206369140015
0.006069168175457253,0.025,0.018704428019237183,0.0077528627314282185
-5.29034923357468E-4,0.025,0.018601814424008482,0.007747534021816098
-0.0035781141119484556,0.02050636962106254,0.01762302098679564,0.007576000584471989
-0.007175719800669467,0.025,0.018722671865521144,0.007753820041212459
-0.0035714285714285726,0.025,0.025,0.007727737785436698
0.0030448232034879915,0.02024915927926068,0.02097155778829263,0.0075366305897080306
0.010187723892874933,0.018235328453352306,0.017702842323539792,0.007503771125245237
0.017284010487014397,0.018235328453352306,0.018111549481438876,0.007503932634560762
0.025,0.014361540696992657,0.019082074699960462,0.007386577325410487
0.013899981862053592,0.025,0.018410574445376027,0.007754736808190782
0.017857142857142856,0.02500000000000001,0.02500000000000001,0.007736616094542774
0.020043111451901602,0.020065790023041406,0.025,0.007472407272886658
0.025,0.01785714285714286,0.025,0.007374349342334436
0.01875,-0.003935666335526871,0.01478581600869791,0.007308223391746282
0.025,-1.5414946100086868E-4,0.016102284668969423,0.007273091338459762
0.025,-0.007794257940553308,0.01962245547812553,0.007246042733174563
0.025,-0.0035714285714285657,0.025,0.007032391354948646
0.014306279610292613,0.011470656906704613,0.016701256627842397,0.00735427471296586
0.025,0.007810489453375936,0.019525478484250146,0.007247444500171442
0.019653139805146307,0.005658253722851872,0.016401770648405912,0.007285748222984525
0.025,0.0035714285714285726,0.025,0.007030688457196374
0.01741465271725281,-0.019161698714098858,0.016978485916053658,0.007545024057721259
0.017038086947349363,-0.009753390047889483,0.019312001988517246,0.00727136741357145
0.02500000000000001,-0.010714285714285711,0.02500000000000001,0.007140214782089993
-0.010448316873237965,0.020506369621062545,0.018233527475282424,0.007574044999168624
-0.013054871434628672,0.019161698714098858,0.013202422882897262,0.007555232648567995
-0.014269440445936487,0.025000000000000005,0.019822827400982047,0.007757718881788648
-0.010714285714285714,0.025,0.025,0.0077329799075709455
0.019899643865078913,-0.01394382762383234,0.025,0.007224031706751078
0.025,-0.020043111451901623,0.020065790023041416,0.007558152331457162
0.02500000000000001,-0.017857142857142856,0.02500000000000001,0.00737309904880966
0.01960735686065416,-0.025,0.020332967855072825,0.00776733470693405
0.025,-0.025,0.01785714285714285,0.007759523732954146
0.015703679002441413,0.012984813438740979,-0.005645028817063466,0.007479015046562755
0.024999999999999998,0.009005116885414156,-0.012688135054108547,0.007387675138407006
0.019105238877742747,0.019050868290337437,-0.01219565497262173,0.007561403022989063
0.025,0.018455592911291188,-0.01421891941615102,0.007548187510676314
0.018410364710842057,0.025,-0.014264783080006673,0.007723624759884299
-0.01275443898457949,0.020518349357049426,0.00605751837858304,0.007576137043186518
-0.014709441960166193,0.025,0.008383996583843022,0.007661147416156729
-0.015176663874482244,0.025,0.0035353000007182847,0.0076231601129125946
-0.012080885040437543,0.025,-0.002134986224602148,0.007614887334108583
0.025,-0.0037131049681806416,-0.009856777887799095,0.0073770978658316295
0.01407870409772375,-0.006287168684489265,-0.005112302265397746,0.007418221789051047
0.025,-0.013523178498392928,-0.009176691005608606,0.007483788323374668
0.011203446580752898,0.003412024706648728,-0.004682755260154735,0.007402222961816767
0.01699755587550083,0.006624934646553899,-0.010767393816922509,0.007376309446217311
0.01321047775548549,0.019646143669383685,-0.01017239052909244,0.007570494531515725
0.010500703461095252,0.025,-0.014069192401727361,0.0077114135273100475
0.006428260743813401,0.020835899924119352,-0.012028827306488655,0.007590609159872097
0.003505173797300032,0.025,-0.013140437694714707,0.007698679291248051
-0.0076548439195279535,0.02111857239911266,-0.005428134509698029,0.007578578902507313
-0.007304732321342445,0.025,-0.00788937569593036,0.007650440386795828
-0.013890881255547955,0.024999999999999998,-0.010463525678612851,0.007681216103526886
0.025,0.025,-0.01785714285714286,0.007760470504712176
