X,Y,Z,Bz[T]
0.05,-0.021383506530284653,0.021127109368409905,0.009884756214714161
0.05000000000000001,-0.025000000000000005,0.017551626513109545,0.010220099120981844
0.05,-0.025,0.025,0.01011159365331841
0.04462521969493881,-0.025,0.020455827967677406,0.010149261270498469
0.04623763863861541,-0.021670917634299413,0.025,0.00966239235852876
0.04285714285714287,-0.025000000000000012,0.025000000000000012,0.009991904112837936
0.05000000000000001,0.025000000000000005,0.017555455364578476,0.01022773945652955
0.05000000000000001,0.019803161784348832,0.019713824982275266,0.009794993830241162
0.04291199418193384,0.025,0.013357189585817128,0.010029375018019603
0.05000000000000001,0.019039356518674822,0.01339023970936406,0.009847076964691764
0.05000000000000001,0.025000000000000005,0.009254929244988927,0.010049929381980334
0.04283302645550335,0.020522194084558996,0.01710300287776226,0.00975377271843544
0.04432322088447831,0.025,0.020051017569285706,0.010142615654707636
0.05,-0.025,-0.009250812779544287,0.010059854999521478
0.043001902977665665,-0.025,-0.005570221281604372,0.009840168358710093
0.05,-0.025,-3.469446951953614E-18,0.009936479150494103
0.05,-0.016014880562822117,-0.005635959479956076,0.009785311124506393
0.039018042540086326,-0.025,0.019687793663511546,0.010049435907505174
0.04300504970524279,-0.025000000000000005,0.012502849478123794,0.010007679388103152
0.03557066116265857,-0.025,0.01459173497856945,0.009923103277220726
0.043996711996976974,-0.019944811040085067,0.017149376840697086,0.009743858577802033
0.05,-0.016956556375267905,0.0162058076631914,0.009706971602711138
0.05,-0.025,0.00925081277954428,0.01006984451829041
0.04688363169102034,-0.018667666336769247,0.021798279824023034,0.009551497366117797
0.05,-0.017110256447582163,0.025,0.009312562798106763
0.0387088816306872,0.025,0.019746875429447065,0.010051091827561816
0.035603275954144226,0.025,0.015049710418376647,0.009932917026514066
0.036080090188991845,0.021094951597142482,0.017357859480534893,0.009693971567776329
0.05,0.025,0.025,0.010124599217308843
0.042845054205329185,0.019191531333127048,0.02500000000000001,0.009379496675741872
0.042857142857142844,0.025000000000000005,0.025000000000000005,0.010010167207572926
0.05000000000000001,0.017110256447582173,0.025000000000000005,0.00930461972753058
0.03685455847853883,-0.017993118614768638,0.018706457751804517,0.009463690333703815
0.03183604448547141,-0.025,0.018999567342011914,0.009971783235581936
0.04208485338965665,-0.01840977046888988,0.025,0.009287434266975049
0.035714285714285726,-0.02500000000000001,0.02500000000000001,0.009877896504835348
0.041871559284841896,-0.017780620627350276,7.673634392638168E-4,0.009668561139165945
0.04165357892615956,-0.025,0.0025784008321687764,0.009773055920666079
0.03623944192832418,-0.025,-0.0029934469073211456,0.009699018272463932
0.04117828659448786,-0.020190104437753337,0.007027473705664083,0.009718317293729338
0.03404606576598384,-0.024999999999999998,0.0021488220132446674,0.009661903068218118
0.03568775963099999,-0.025,0.008266520625815827,0.00977892690550613
0.03176141312628216,-0.020727673846501357,0.01445307916120394,0.009633554750466572
0.028404234112229122,-0.025000000000000005,0.011895900292929237,0.009780776527233939
0.024782037111197294,-0.025,0.01880069672633152,0.009861898765383625
0.05,-0.012819897151375513,0.006084470505528367,0.009712566171220226
0.03971212627399132,-0.015164414897766687,0.011263799990334599,0.009523515113287076
0.05,0.012079513324817645,0.018343460830431237,0.00938512305110134
0.05,0.011580615407695964,0.010783327285678691,0.009616033182031797
0.03932913939322207,0.015445186169992142,0.016480900388673107,0.009427030710908432
0.043066576931650696,0.007382293599384162,0.009903766690482319,0.009398873583081932
0.05,-0.00928647596951312,0.017071078926492747,0.00934792553023715
0.05,0.0017627846692864768,0.015342777682575795,0.009306808301047563
0.05,0.006015891602819356,0.0031977589881012174,0.009632188699446518
0.05,-0.00446871906502715,0.0076471425186743994,0.009561526698193414
0.03206910913843378,0.025,0.019440602657597346,0.009963156703593608
0.041747028420533044,0.019655364448119612,0.00843939554366632,0.009715770046611717
0.05,0.017435145022822778,0.0038023317439018003,0.00981878273194849
0.04261437969540349,0.025,0.0047020074601129,0.009813510414753812
0.03852063604595684,0.019933980038888688,-0.0012353663238780473,0.00964687080294251
0.04170775751877347,0.025,-0.003854688696008156,0.009793733523661911
0.049999999999999996,0.024999999999999998,-2.7755575615628914E-17,0.00993213263435745
0.035538540434601966,0.019971357619319823,0.00865509135871114,0.009629468092364892
0.03604069067920343,0.025,0.008373868632120453,0.009784213917608732
0.029422717708523963,0.025,0.01272169743307458,0.009819227187816169
0.029324097970066857,0.01837523730749926,0.01939213771330552,0.009365299369553397
0.04208953964352424,-0.010561241254700555,-0.0010436739536411426,0.009540849922446448
0.05,-0.006541610233168106,-0.004410115610090214,0.009624112262514115
0.040587924370246185,0.012397169710305554,8.725610647178998E-4,0.009543039742464508
0.05000000000000001,-0.020254862502593795,-0.013764935418303804,0.009903472079103536
0.05000000000000001,-0.025000000000000005,-0.01755162651310953,0.010230269066091497
0.04337297278303361,-0.024999999999999998,-0.013167641120052944,0.010043442292431422
0.05,-0.020361316916462056,-0.019356880651939926,0.009844752408219476
0.045101179598306215,-0.025,-0.020422963175800224,0.010149564434358792
0.03903834264307119,-0.017571221312818606,-0.007385219629537993,0.009611641751735562
